"","id","participant","trial","image","rating","difference","ratio","differenceZ","ratioZ","difference.howZ","ratio.howZ","ratingZ"
"188","8",7,"24","tower_image_(13)",76,0.73,0.146,-0.591336743762827,-0.461908645157809,-0.111782961434644,1.25000367699749,0.590001187752912
"189","9",7,"17","tower_image_(14)",63,0.11,0.0183333333333334,-1.02762644761005,-1.49288847008229,-1.19021769950456,-2.10307669061797,0.142334916889807
"190","10",7,"11","tower_image_(15)",88,3.73,0.310833333333333,1.51974246840117,0.869212825926152,0.798238680553122,-0.141091087584358,1.00323159162655
"191","11",7,"30","tower_image_(16)",3,0.46,0.153333333333333,-0.781333872857587,-0.40268787192455,-0.90657459031357,0.223845461046205,-1.92381710247837
"192","12",7,"16","tower_image_(17)",2,0.24,0.0800000000000001,-0.936146348416281,-0.994895604257151,-1.4620423458126,-2.49330587133184,-1.95825296946784
"193","13",7,"9","tower_image_(18)",74,0.39,0.078,-0.830592387808081,-1.01104672422986,-0.427926843553771,0.322125402855623,0.521129453773973
"194","14",7,"26","tower_image_(19)",67,1.93,0.175454545454545,0.253094941102773,-0.224046696468848,0.482094798433995,-0.299087919169686,0.280078384847686
"195","15",7,"18","tower_image_(21)",99,2.39,0.29875,0.576793753634586,0.771633142757711,0.564824038614701,0.881453895212168,1.38202612851071
"196","16",7,"3","tower_image_(22)",67,0.85,0.10625,-0.506893575276267,-0.782912154615368,0.600279427263575,0.946492091997813,0.280078384847686
"197","17",7,"6","tower_image_(23)",20,0.7,0.14,-0.612447535884467,-0.510362005075932,-1.06021460779202,-1.53363114542811,-1.33840736365738
"198","18",7,"2","tower_image_(25)",0,0.7,0.14,-0.612447535884467,-0.510362005075932,-0.377698376301199,0.469545315569751,-2.02712470344677
"199","19",7,"23","tower_image_(26)",99,3.21,0.2675,1.15382207162608,0.51927189318416,1.85008187713638,1.14521991550951,1.38202612851071
"200","20",7,"21","tower_image_(27)",60,1.95,0.195,0.267168802517199,-0.0662062058264811,0.27822631370297,-0.323920685215114,0.0390273159213988
"201","21",7,"13","tower_image_(28)",79,1.34,0.191428571428571,-0.162083970622814,-0.0950474914920298,-0.501792236572258,-0.794053936265632,0.69330878872132
"202","22",7,"7","tower_image_(29)",58,1.11,0.222,-0.323933376888721,0.151833913805068,-0.853391507340259,-0.926607975428756,-0.0298444180575403
"203","23",7,"22","tower_image_(30)",68,0.56,0.0622222222222223,-0.710964565785454,-1.13846111512566,0.384592479649592,0.151580797951044,0.314514251837155
"204","24",7,"28","tower_image_(31)",66,3.19,0.245384615384615,1.13974821021165,0.340677778101338,1.88553726578526,0.863109788426474,0.245642517858216
"205","25",7,"10","tower_image_(32)",74,0.48,0.12,-0.767260011443161,-0.671873204803005,-0.78838996148399,-0.159157253358148,0.521129453773973
"206","26",7,"29","tower_image_(33)",63,3.29,0.548333333333333,1.21011751728379,2.78715832268514,0.136404759107474,1.14160668235475,0.142334916889807
"207","27",7,"5","tower_image_(34)",80,1.69,0.338,0.0842086041296529,1.08859887222209,-0.359970681976762,0.521575872998268,0.72774465571079
"208","28",7,"1","tower_image_(35)",23,1.68,0.336,0.0771716734224397,1.07244775224939,-0.398380686346376,0.408842998569817,-1.23509976268897
"209","29",7,"20","tower_image_(36)",68,0.74,0.123333333333333,-0.584299813055614,-0.644954671515159,-0.7292976470692,-0.975747946333465,0.314514251837155
"210","30",7,"15","tower_image_(37)",74,2.94,0.294,0.96382494253132,0.733274232822532,1.3802979775388,1.29336247485458,0.521129453773973
"211","1",8,"27","tower_image_(1)",68,2.98,0.331111111111111,0.991972665360173,1.03296723676054,0.372774016766634,0.132310221125668,1.67171005356551
"212","2",8,"18","tower_image_(2)",48,0.58,0.0644444444444444,-0.696890704371027,-1.1205154262671,0.742100981859071,0.734515746918674,0.024705074683234
"213","3",8,"8","tower_image_(4)",31,6.45,0.358333333333333,3.4337876207632,1.25280192527795,2.63600965885309,0.390054186165074,-1.3752491573667
"214","4",8,"4","tower_image_(5)",44,0.96,0.32,-0.429487337496921,0.943238792467726,-0.894756127430612,0.281657191522333,-0.304695921093222
"215","5",8,"13","tower_image_(6)",62,0.33,0.0471428571428572,-0.872813972051361,-1.2602354323802,-0.300878367561973,-0.372854185653838,1.17760855990083
"216","6",8,"3","tower_image_(7)",53,0.97,0.323333333333333,-0.422450406789707,0.970157325755572,-0.817936118691385,0.65743343961717,0.436456319403804
"217","7",8,"24","tower_image_(8)",53,0.43,0.0614285714285714,-0.802444664979228,-1.14487028971801,-0.930211516079486,-1.69220046330549,0.436456319403804
"218","8",8,"23","tower_image_(13)",40,0.73,0.146,-0.591336743762827,-0.461908645157809,-0.111782961434644,1.25000367699749,-0.634096916869678
"219","9",8,"10","tower_image_(14)",55,0.11,0.0183333333333334,-1.02762644761005,-1.49288847008229,-1.19021769950456,-2.10307669061797,0.601156817292032
"220","10",8,"20","tower_image_(15)",43,3.73,0.310833333333333,1.51974246840117,0.869212825926152,0.798238680553122,-0.141091087584358,-0.387046170037336
"221","11",8,"15","tower_image_(16)",51,0.46,0.153333333333333,-0.781333872857587,-0.40268787192455,-0.90657459031357,0.223845461046205,0.271755821515576
"222","12",8,"28","tower_image_(17)",43,0.24,0.0800000000000001,-0.936146348416281,-0.994895604257151,-1.4620423458126,-2.49330587133184,-0.387046170037336
"223","13",8,"14","tower_image_(18)",20,0.39,0.078,-0.830592387808081,-1.01104672422986,-0.427926843553771,0.322125402855623,-2.28110189575196
"224","14",8,"12","tower_image_(19)",58,1.93,0.175454545454545,0.253094941102773,-0.224046696468848,0.482094798433995,-0.299087919169686,0.848207564124374
"225","15",8,"29","tower_image_(21)",60,2.39,0.29875,0.576793753634586,0.771633142757711,0.564824038614701,0.881453895212168,1.0129080620126
"226","16",8,"5","tower_image_(22)",15,0.85,0.10625,-0.506893575276267,-0.782912154615368,0.600279427263575,0.946492091997813,-2.69285314047253
"227","17",8,"2","tower_image_(23)",45,0.7,0.14,-0.612447535884467,-0.510362005075932,-1.06021460779202,-1.53363114542811,-0.222345672149108
"228","18",8,"26","tower_image_(25)",43,0.7,0.14,-0.612447535884467,-0.510362005075932,-0.377698376301199,0.469545315569751,-0.387046170037336
"229","19",8,"11","tower_image_(26)",46,3.21,0.2675,1.15382207162608,0.51927189318416,1.85008187713638,1.14521991550951,-0.139995423204994
"230","20",8,"6","tower_image_(27)",53,1.95,0.195,0.267168802517199,-0.0662062058264811,0.27822631370297,-0.323920685215114,0.436456319403804
"231","21",8,"17","tower_image_(28)",50,1.34,0.191428571428571,-0.162083970622814,-0.0950474914920298,-0.501792236572258,-0.794053936265632,0.189405572571462
"232","22",8,"16","tower_image_(29)",38,1.11,0.222,-0.323933376888721,0.151833913805068,-0.853391507340259,-0.926607975428756,-0.798797414757906
"233","23",8,"30","tower_image_(30)",41,0.56,0.0622222222222223,-0.710964565785454,-1.13846111512566,0.384592479649592,0.151580797951044,-0.551746667925564
"234","24",8,"7","tower_image_(31)",53,3.19,0.245384615384615,1.13974821021165,0.340677778101338,1.88553726578526,0.863109788426474,0.436456319403804
"235","25",8,"9","tower_image_(32)",68,0.48,0.12,-0.767260011443161,-0.671873204803005,-0.78838996148399,-0.159157253358148,1.67171005356551
"236","26",8,"19","tower_image_(33)",36,3.29,0.548333333333333,1.21011751728379,2.78715832268514,0.136404759107474,1.14160668235475,-0.963497912646134
"237","27",8,"21","tower_image_(34)",44,1.69,0.338,0.0842086041296529,1.08859887222209,-0.359970681976762,0.521575872998268,-0.304695921093222
"238","28",8,"22","tower_image_(35)",57,1.68,0.336,0.0771716734224397,1.07244775224939,-0.398380686346376,0.408842998569817,0.76585731518026
"239","29",8,"25","tower_image_(36)",54,0.74,0.123333333333333,-0.584299813055614,-0.644954671515159,-0.7292976470692,-0.975747946333465,0.518806568347918
"240","30",8,"1","tower_image_(37)",59,2.94,0.294,0.96382494253132,0.733274232822532,1.3802979775388,1.29336247485458,0.930557813068488
"241","1",9,"4","tower_image_(1)",74,2.98,0.331111111111111,0.991972665360173,1.03296723676054,0.372774016766634,0.132310221125668,1.41688833247108
"242","2",9,"5","tower_image_(2)",0,0.58,0.0644444444444444,-0.696890704371027,-1.1205154262671,0.742100981859071,0.734515746918674,-0.829891737590201
"243","3",9,"29","tower_image_(4)",85,6.45,0.358333333333333,3.4337876207632,1.25280192527795,2.63600965885309,0.390054186165074,1.7508691536964
"244","4",9,"13","tower_image_(5)",0,0.96,0.32,-0.429487337496921,0.943238792467726,-0.894756127430612,0.281657191522333,-0.829891737590201
"245","5",9,"22","tower_image_(6)",39,0.33,0.0471428571428572,-0.872813972051361,-1.2602354323802,-0.300878367561973,-0.372854185653838,0.354222083117769
"246","6",9,"3","tower_image_(7)",2,0.97,0.323333333333333,-0.422450406789707,0.970157325755572,-0.817936118691385,0.65743343961717,-0.769167951912869
"247","7",9,"27","tower_image_(8)",0,0.43,0.0614285714285714,-0.802444664979228,-1.14487028971801,-0.930211516079486,-1.69220046330549,-0.829891737590201
"248","8",9,"2","tower_image_(13)",16,0.73,0.146,-0.591336743762827,-0.461908645157809,-0.111782961434644,1.25000367699749,-0.344101452171547
"249","9",9,"14","tower_image_(14)",0,0.11,0.0183333333333334,-1.02762644761005,-1.49288847008229,-1.19021769950456,-2.10307669061797,-0.829891737590201
"250","10",9,"19","tower_image_(15)",87,3.73,0.310833333333333,1.51974246840117,0.869212825926152,0.798238680553122,-0.141091087584358,1.81159293937373
"251","11",9,"10","tower_image_(16)",0,0.46,0.153333333333333,-0.781333872857587,-0.40268787192455,-0.90657459031357,0.223845461046205,-0.829891737590201
"252","12",9,"25","tower_image_(17)",0,0.24,0.0800000000000001,-0.936146348416281,-0.994895604257151,-1.4620423458126,-2.49330587133184,-0.829891737590201
"253","13",9,"23","tower_image_(18)",0,0.39,0.078,-0.830592387808081,-1.01104672422986,-0.427926843553771,0.322125402855623,-0.829891737590201
"254","14",9,"6","tower_image_(19)",67,1.93,0.175454545454545,0.253094941102773,-0.224046696468848,0.482094798433995,-0.299087919169686,1.20435508260041
"255","15",9,"30","tower_image_(21)",63,2.39,0.29875,0.576793753634586,0.771633142757711,0.564824038614701,0.881453895212168,1.08290751124575
"256","16",9,"21","tower_image_(22)",0,0.85,0.10625,-0.506893575276267,-0.782912154615368,0.600279427263575,0.946492091997813,-0.829891737590201
"257","17",9,"24","tower_image_(23)",100,0.7,0.14,-0.612447535884467,-0.510362005075932,-1.06021460779202,-1.53363114542811,2.20629754627639
"258","18",9,"28","tower_image_(25)",0,0.7,0.14,-0.612447535884467,-0.510362005075932,-0.377698376301199,0.469545315569751,-0.829891737590201
"259","19",9,"9","tower_image_(26)",36,3.21,0.2675,1.15382207162608,0.51927189318416,1.85008187713638,1.14521991550951,0.263136404601771
"260","20",9,"20","tower_image_(27)",66,1.95,0.195,0.267168802517199,-0.0662062058264811,0.27822631370297,-0.323920685215114,1.17399318976175
"261","21",9,"11","tower_image_(28)",0,1.34,0.191428571428571,-0.162083970622814,-0.0950474914920298,-0.501792236572258,-0.794053936265632,-0.829891737590201
"262","22",9,"7","tower_image_(29)",0,1.11,0.222,-0.323933376888721,0.151833913805068,-0.853391507340259,-0.926607975428756,-0.829891737590201
"263","23",9,"18","tower_image_(30)",63,0.56,0.0622222222222223,-0.710964565785454,-1.13846111512566,0.384592479649592,0.151580797951044,1.08290751124575
"264","24",9,"15","tower_image_(31)",23,3.19,0.245384615384615,1.13974821021165,0.340677778101338,1.88553726578526,0.863109788426474,-0.131568202300885
"265","25",9,"26","tower_image_(32)",0,0.48,0.12,-0.767260011443161,-0.671873204803005,-0.78838996148399,-0.159157253358148,-0.829891737590201
"266","26",9,"12","tower_image_(33)",18,3.29,0.548333333333333,1.21011751728379,2.78715832268514,0.136404759107474,1.14160668235475,-0.283377666494215
"267","27",9,"1","tower_image_(34)",42,1.69,0.338,0.0842086041296529,1.08859887222209,-0.359970681976762,0.521575872998268,0.445307761633766
"268","28",9,"8","tower_image_(35)",0,1.68,0.336,0.0771716734224397,1.07244775224939,-0.398380686346376,0.408842998569817,-0.829891737590201
"269","29",9,"16","tower_image_(36)",6,0.74,0.123333333333333,-0.584299813055614,-0.644954671515159,-0.7292976470692,-0.975747946333465,-0.647720380558206
"270","30",9,"17","tower_image_(37)",33,2.94,0.294,0.96382494253132,0.733274232822532,1.3802979775388,1.29336247485458,0.172050726085773
"271","1",10,"27","tower_image_(1)",49,2.98,0.331111111111111,0.991972665360173,1.03296723676054,0.372774016766634,0.132310221125668,0.214158383685401
"272","2",10,"3","tower_image_(2)",87,0.58,0.0644444444444444,-0.696890704371027,-1.1205154262671,0.742100981859071,0.734515746918674,1.61726503541734
"273","3",10,"2","tower_image_(4)",65,6.45,0.358333333333333,3.4337876207632,1.25280192527795,2.63600965885309,0.390054186165074,0.804940131783061
"274","4",10,"6","tower_image_(5)",28,0.96,0.32,-0.429487337496921,0.943238792467726,-0.894756127430612,0.281657191522333,-0.561242660692777
"275","5",10,"5","tower_image_(6)",53,0.33,0.0471428571428572,-0.872813972051361,-1.2602354323802,-0.300878367561973,-0.372854185653838,0.361853820709816
"276","6",10,"4","tower_image_(7)",76,0.97,0.323333333333333,-0.422450406789707,0.970157325755572,-0.817936118691385,0.65743343961717,1.2111025836002
"277","7",10,"29","tower_image_(8)",4,0.43,0.0614285714285714,-0.802444664979228,-1.14487028971801,-0.930211516079486,-1.69220046330549,-1.44741528283927
"278","8",10,"11","tower_image_(13)",95,0.73,0.146,-0.591336743762827,-0.461908645157809,-0.111782961434644,1.25000367699749,1.91265590946617
"279","9",10,"18","tower_image_(14)",31,0.11,0.0183333333333334,-1.02762644761005,-1.49288847008229,-1.19021769950456,-2.10307669061797,-0.450471082924465
"280","10",10,"8","tower_image_(15)",56,3.73,0.310833333333333,1.51974246840117,0.869212825926152,0.798238680553122,-0.141091087584358,0.472625398478127
"281","11",10,"22","tower_image_(16)",14,0.46,0.153333333333333,-0.781333872857587,-0.40268787192455,-0.90657459031357,0.223845461046205,-1.07817669027823
"282","12",10,"12","tower_image_(17)",1,0.24,0.0800000000000001,-0.936146348416281,-0.994895604257151,-1.4620423458126,-2.49330587133184,-1.55818686060758
"283","13",10,"19","tower_image_(18)",43,0.39,0.078,-0.830592387808081,-1.01104672422986,-0.427926843553771,0.322125402855623,-0.00738477185122085
"284","14",10,"9","tower_image_(19)",26,1.93,0.175454545454545,0.253094941102773,-0.224046696468848,0.482094798433995,-0.299087919169686,-0.635090379204984
"285","15",10,"15","tower_image_(21)",50,2.39,0.29875,0.576793753634586,0.771633142757711,0.564824038614701,0.881453895212168,0.251082242941505
"286","16",10,"26","tower_image_(22)",17,0.85,0.10625,-0.506893575276267,-0.782912154615368,0.600279427263575,0.946492091997813,-0.967405112509917
"287","17",10,"20","tower_image_(23)",14,0.7,0.14,-0.612447535884467,-0.510362005075932,-1.06021460779202,-1.53363114542811,-1.07817669027823
"288","18",10,"13","tower_image_(25)",66,0.7,0.14,-0.612447535884467,-0.510362005075932,-0.377698376301199,0.469545315569751,0.841863991039165
"289","19",10,"21","tower_image_(26)",22,3.21,0.2675,1.15382207162608,0.51927189318416,1.85008187713638,1.14521991550951,-0.782785816229399
"290","20",10,"23","tower_image_(27)",8,1.95,0.195,0.267168802517199,-0.0662062058264811,0.27822631370297,-0.323920685215114,-1.29971984581485
"291","21",10,"16","tower_image_(28)",75,1.34,0.191428571428571,-0.162083970622814,-0.0950474914920298,-0.501792236572258,-0.794053936265632,1.1741787243441
"292","22",10,"7","tower_image_(29)",57,1.11,0.222,-0.323933376888721,0.151833913805068,-0.853391507340259,-0.926607975428756,0.509549257734231
"293","23",10,"1","tower_image_(30)",43,0.56,0.0622222222222223,-0.710964565785454,-1.13846111512566,0.384592479649592,0.151580797951044,-0.00738477185122085
"294","24",10,"25","tower_image_(31)",20,3.19,0.245384615384615,1.13974821021165,0.340677778101338,1.88553726578526,0.863109788426474,-0.856633534741606
"295","25",10,"17","tower_image_(32)",48,0.48,0.12,-0.767260011443161,-0.671873204803005,-0.78838996148399,-0.159157253358148,0.177234524429298
"296","26",10,"10","tower_image_(33)",90,3.29,0.548333333333333,1.21011751728379,2.78715832268514,0.136404759107474,1.14160668235475,1.72803661318565
"297","27",10,"28","tower_image_(34)",71,1.69,0.338,0.0842086041296529,1.08859887222209,-0.359970681976762,0.521575872998268,1.02648328731968
"298","28",10,"30","tower_image_(35)",10,1.68,0.336,0.0771716734224397,1.07244775224939,-0.398380686346376,0.408842998569817,-1.22587212730264
"299","29",10,"14","tower_image_(36)",51,0.74,0.123333333333333,-0.584299813055614,-0.644954671515159,-0.7292976470692,-0.975747946333465,0.288006102197609
"300","30",10,"24","tower_image_(37)",26,2.94,0.294,0.96382494253132,0.733274232822532,1.3802979775388,1.29336247485458,-0.635090379204984
"301","1",11,"6","tower_image_(1)",94,2.98,0.331111111111111,0.991972665360173,1.03296723676054,0.372774016766634,0.132310221125668,1.59187604953768
"302","2",11,"5","tower_image_(2)",94,0.58,0.0644444444444444,-0.696890704371027,-1.1205154262671,0.742100981859071,0.734515746918674,1.59187604953768
"303","3",11,"15","tower_image_(4)",75,6.45,0.358333333333333,3.4337876207632,1.25280192527795,2.63600965885309,0.390054186165074,0.922230774086406
"304","4",11,"30","tower_image_(5)",12,0.96,0.32,-0.429487337496921,0.943238792467726,-0.894756127430612,0.281657191522333,-1.2981719813573
"305","5",11,"12","tower_image_(6)",44,0.33,0.0471428571428572,-0.872813972051361,-1.2602354323802,-0.300878367561973,-0.372854185653838,-0.170348359544623
"306","6",11,"21","tower_image_(7)",62,0.97,0.323333333333333,-0.422450406789707,0.970157325755572,-0.817936118691385,0.65743343961717,0.464052427725007
"307","7",11,"18","tower_image_(8)",1,0.43,0.0614285714285714,-0.802444664979228,-1.14487028971801,-0.930211516079486,-1.69220046330549,-1.6858613513554
"308","8",11,"2","tower_image_(13)",36,0.73,0.146,-0.591336743762827,-0.461908645157809,-0.111782961434644,1.25000367699749,-0.452304264997792
"309","9",11,"28","tower_image_(14)",30,0.11,0.0183333333333334,-1.02762644761005,-1.49288847008229,-1.19021769950456,-2.10307669061797,-0.663771194087668
"310","10",11,"16","tower_image_(15)",73,3.73,0.310833333333333,1.51974246840117,0.869212825926152,0.798238680553122,-0.141091087584358,0.851741797723114
"311","11",11,"20","tower_image_(16)",5,0.46,0.153333333333333,-0.781333872857587,-0.40268787192455,-0.90657459031357,0.223845461046205,-1.54488339862882
"312","12",11,"14","tower_image_(17)",1,0.24,0.0800000000000001,-0.936146348416281,-0.994895604257151,-1.4620423458126,-2.49330587133184,-1.6858613513554
"313","13",11,"4","tower_image_(18)",51,0.39,0.078,-0.830592387808081,-1.01104672422986,-0.427926843553771,0.322125402855623,0.0763630577268998
"314","14",11,"27","tower_image_(19)",66,1.93,0.175454545454545,0.253094941102773,-0.224046696468848,0.482094798433995,-0.299087919169686,0.605030380451591
"315","15",11,"26","tower_image_(21)",63,2.39,0.29875,0.576793753634586,0.771633142757711,0.564824038614701,0.881453895212168,0.499296915906653
"316","16",11,"17","tower_image_(22)",47,0.85,0.10625,-0.506893575276267,-0.782912154615368,0.600279427263575,0.946492091997813,-0.0646148949996846
"317","17",11,"8","tower_image_(23)",34,0.7,0.14,-0.612447535884467,-0.510362005075932,-1.06021460779202,-1.53363114542811,-0.522793241361084
"318","18",11,"29","tower_image_(25)",26,0.7,0.14,-0.612447535884467,-0.510362005075932,-0.377698376301199,0.469545315569751,-0.804749146814252
"319","19",11,"3","tower_image_(26)",86,3.21,0.2675,1.15382207162608,0.51927189318416,1.85008187713638,1.14521991550951,1.30992014408451
"320","20",11,"22","tower_image_(27)",26,1.95,0.195,0.267168802517199,-0.0662062058264811,0.27822631370297,-0.323920685215114,-0.804749146814252
"321","21",11,"23","tower_image_(28)",89,1.34,0.191428571428571,-0.162083970622814,-0.0950474914920298,-0.501792236572258,-0.794053936265632,1.41565360862945
"322","22",11,"10","tower_image_(29)",27,1.11,0.222,-0.323933376888721,0.151833913805068,-0.853391507340259,-0.926607975428756,-0.769504658632606
"323","23",11,"7","tower_image_(30)",35,0.56,0.0622222222222223,-0.710964565785454,-1.13846111512566,0.384592479649592,0.151580797951044,-0.487548753179438
"324","24",11,"11","tower_image_(31)",79,3.19,0.245384615384615,1.13974821021165,0.340677778101338,1.88553726578526,0.863109788426474,1.06320872681299
"325","25",11,"13","tower_image_(32)",67,0.48,0.12,-0.767260011443161,-0.671873204803005,-0.78838996148399,-0.159157253358148,0.640274868633237
"326","26",11,"25","tower_image_(33)",30,3.29,0.548333333333333,1.21011751728379,2.78715832268514,0.136404759107474,1.14160668235475,-0.663771194087668
"327","27",11,"19","tower_image_(34)",83,1.69,0.338,0.0842086041296529,1.08859887222209,-0.359970681976762,0.521575872998268,1.20418667953957
"328","28",11,"1","tower_image_(35)",34,1.68,0.336,0.0771716734224397,1.07244775224939,-0.398380686346376,0.408842998569817,-0.522793241361084
"329","29",11,"24","tower_image_(36)",25,0.74,0.123333333333333,-0.584299813055614,-0.644954671515159,-0.7292976470692,-0.975747946333465,-0.839993634995899
"330","30",11,"9","tower_image_(37)",70,2.94,0.294,0.96382494253132,0.733274232822532,1.3802979775388,1.29336247485458,0.746008333178175
"331","1",12,"28","tower_image_(1)",49,2.98,0.331111111111111,0.991972665360173,1.03296723676054,0.372774016766634,0.132310221125668,0.00553732231175911
"332","2",12,"16","tower_image_(2)",32,0.58,0.0644444444444444,-0.696890704371027,-1.1205154262671,0.742100981859071,0.734515746918674,-0.559269553487678
"333","3",12,"6","tower_image_(4)",84,6.45,0.358333333333333,3.4337876207632,1.25280192527795,2.63600965885309,0.390054186165074,1.16837500778119
"334","4",12,"21","tower_image_(5)",15,0.96,0.32,-0.429487337496921,0.943238792467726,-0.894756127430612,0.281657191522333,-1.12407642928712
"335","5",12,"5","tower_image_(6)",24,0.33,0.0471428571428572,-0.872813972051361,-1.2602354323802,-0.300878367561973,-0.372854185653838,-0.82506102445212
"336","6",12,"23","tower_image_(7)",27,0.97,0.323333333333333,-0.422450406789707,0.970157325755572,-0.817936118691385,0.65743343961717,-0.725389222840454
"337","7",12,"7","tower_image_(8)",0,0.43,0.0614285714285714,-0.802444664979228,-1.14487028971801,-0.930211516079486,-1.69220046330549,-1.62243543734544
"338","8",12,"3","tower_image_(13)",62,0.73,0.146,-0.591336743762827,-0.461908645157809,-0.111782961434644,1.25000367699749,0.437448462628976
"339","9",12,"1","tower_image_(14)",99,0.11,0.0183333333333334,-1.02762644761005,-1.49288847008229,-1.19021769950456,-2.10307669061797,1.66673401583952
"340","10",12,"18","tower_image_(15)",47,3.73,0.310833333333333,1.51974246840117,0.869212825926152,0.798238680553122,-0.141091087584358,-0.0609105454293512
"341","11",12,"24","tower_image_(16)",0,0.46,0.153333333333333,-0.781333872857587,-0.40268787192455,-0.90657459031357,0.223845461046205,-1.62243543734544
"342","12",12,"10","tower_image_(17)",1,0.24,0.0800000000000001,-0.936146348416281,-0.994895604257151,-1.4620423458126,-2.49330587133184,-1.58921150347489
"343","13",12,"26","tower_image_(18)",55,0.39,0.078,-0.830592387808081,-1.01104672422986,-0.427926843553771,0.322125402855623,0.20488092553509
"344","14",12,"11","tower_image_(19)",52,1.93,0.175454545454545,0.253094941102773,-0.224046696468848,0.482094798433995,-0.299087919169686,0.105209123923425
"345","15",12,"17","tower_image_(21)",71,2.39,0.29875,0.576793753634586,0.771633142757711,0.564824038614701,0.881453895212168,0.736463867463972
"346","16",12,"30","tower_image_(22)",76,0.85,0.10625,-0.506893575276267,-0.782912154615368,0.600279427263575,0.946492091997813,0.902583536816748
"347","17",12,"27","tower_image_(23)",13,0.7,0.14,-0.612447535884467,-0.510362005075932,-1.06021460779202,-1.53363114542811,-1.19052429702823
"348","18",12,"22","tower_image_(25)",48,0.7,0.14,-0.612447535884467,-0.510362005075932,-0.377698376301199,0.469545315569751,-0.027686611558796
"349","19",12,"8","tower_image_(26)",100,3.21,0.2675,1.15382207162608,0.51927189318416,1.85008187713638,1.14521991550951,1.69995794971007
"350","20",12,"9","tower_image_(27)",69,1.95,0.195,0.267168802517199,-0.0662062058264811,0.27822631370297,-0.323920685215114,0.670015999722862
"351","21",12,"13","tower_image_(28)",58,1.34,0.191428571428571,-0.162083970622814,-0.0950474914920298,-0.501792236572258,-0.794053936265632,0.304552727146755
"352","22",12,"19","tower_image_(29)",0,1.11,0.222,-0.323933376888721,0.151833913805068,-0.853391507340259,-0.926607975428756,-1.62243543734544
"353","23",12,"29","tower_image_(30)",58,0.56,0.0622222222222223,-0.710964565785454,-1.13846111512566,0.384592479649592,0.151580797951044,0.304552727146755
"354","24",12,"4","tower_image_(31)",100,3.19,0.245384615384615,1.13974821021165,0.340677778101338,1.88553726578526,0.863109788426474,1.69995794971007
"355","25",12,"20","tower_image_(32)",27,0.48,0.12,-0.767260011443161,-0.671873204803005,-0.78838996148399,-0.159157253358148,-0.725389222840454
"356","26",12,"12","tower_image_(33)",44,3.29,0.548333333333333,1.21011751728379,2.78715832268514,0.136404759107474,1.14160668235475,-0.160582347041017
"357","27",12,"25","tower_image_(34)",57,1.69,0.338,0.0842086041296529,1.08859887222209,-0.359970681976762,0.521575872998268,0.2713287932762
"358","28",12,"2","tower_image_(35)",50,1.68,0.336,0.0771716734224397,1.07244775224939,-0.398380686346376,0.408842998569817,0.0387612561823143
"359","29",12,"14","tower_image_(36)",63,0.74,0.123333333333333,-0.584299813055614,-0.644954671515159,-0.7292976470692,-0.975747946333465,0.470672396499531
"360","30",12,"15","tower_image_(37)",84,2.94,0.294,0.96382494253132,0.733274232822532,1.3802979775388,1.29336247485458,1.16837500778119
"361","1",13,"20","tower_image_(1)",75,2.98,0.331111111111111,0.991972665360173,1.03296723676054,0.372774016766634,0.132310221125668,1.1466206024532
"362","2",13,"27","tower_image_(2)",67,0.58,0.0644444444444444,-0.696890704371027,-1.1205154262671,0.742100981859071,0.734515746918674,0.806881164689292
"363","3",13,"1","tower_image_(4)",51,6.45,0.358333333333333,3.4337876207632,1.25280192527795,2.63600965885309,0.390054186165074,0.127402289161467
"364","4",13,"18","tower_image_(5)",59,0.96,0.32,-0.429487337496921,0.943238792467726,-0.894756127430612,0.281657191522333,0.46714172692538
"365","5",13,"5","tower_image_(6)",67,0.33,0.0471428571428572,-0.872813972051361,-1.2602354323802,-0.300878367561973,-0.372854185653838,0.806881164689292
"366","6",13,"6","tower_image_(7)",58,0.97,0.323333333333333,-0.422450406789707,0.970157325755572,-0.817936118691385,0.65743343961717,0.42467429720489
"367","7",13,"14","tower_image_(8)",1,0.43,0.0614285714285714,-0.802444664979228,-1.14487028971801,-0.930211516079486,-1.69220046330549,-1.99596919686299
"368","8",13,"9","tower_image_(13)",37,0.73,0.146,-0.591336743762827,-0.461908645157809,-0.111782961434644,1.25000367699749,-0.46714172692538
"369","9",13,"19","tower_image_(14)",64,0.11,0.0183333333333334,-1.02762644761005,-1.49288847008229,-1.19021769950456,-2.10307669061797,0.679478875527825
"370","10",13,"2","tower_image_(15)",29,3.73,0.310833333333333,1.51974246840117,0.869212825926152,0.798238680553122,-0.141091087584358,-0.806881164689292
"371","11",13,"25","tower_image_(16)",20,0.46,0.153333333333333,-0.781333872857587,-0.40268787192455,-0.90657459031357,0.223845461046205,-1.18908803217369
"372","12",13,"29","tower_image_(17)",2,0.24,0.0800000000000001,-0.936146348416281,-0.994895604257151,-1.4620423458126,-2.49330587133184,-1.9535017671425
"373","13",13,"23","tower_image_(18)",55,0.39,0.078,-0.830592387808081,-1.01104672422986,-0.427926843553771,0.322125402855623,0.297272008043423
"374","14",13,"24","tower_image_(19)",38,1.93,0.175454545454545,0.253094941102773,-0.224046696468848,0.482094798433995,-0.299087919169686,-0.42467429720489
